,Байршил,Баримт,Огноо,Гүйлгээний утга,Барааны нэр,Зарлага тоо,Зарлага дүн
2147,PN Store,1950,11/16/2023,New Bikini 2023 бэлэг,Power Whey - Chocolate 2250g,1,105774.91
2148,PN Store,1957,11/17/2023,New Bikini 1 амталгаа,L-Carnitine powder 300g,1,35804.94
2149,PN Store,1958,11/17/2023,Монгол эм импекс - Маркетинг,Tomato soup 30g,1,2600.03
2150,PN Store,1958,11/17/2023,Монгол эм импекс - Маркетинг,Protein bar 15*55g Caramel peanuts,1,3304.9
2151,PN Store,1958,11/17/2023,Монгол эм импекс - Маркетинг,Protein snap,3,6210.35
2152,PN Store,1958,11/17/2023,Монгол эм импекс - Маркетинг,Ундаа Amino 330ml Super pear,1,1869.08
2153,PN Store,1958,11/17/2023,Монгол эм импекс - Маркетинг,Protein wafer,3,8745.16
2154,PN Store,1958,11/17/2023,Монгол эм импекс - Маркетинг,Cheese soup 30g,1,2600.12
2155,PN Store,1958,11/17/2023,Монгол эм импекс - Маркетинг,Protein chips 7*40g sour cream&onion,1,3340.54
2156,PN Store,1958,11/17/2023,Монгол эм импекс - Маркетинг,Ундаа Collagen vibe 330ml Passion fruit,1,2502.25
2157,PN Store,1958,11/17/2023,Монгол эм импекс - Маркетинг,Ундаа Amino 330ml Passion fruit,1,2298.25
2158,PN Store,1958,11/17/2023,Монгол эм импекс - Маркетинг,Ундаа Collagen vibe 330ml Pineapple coconut,1,2256.3
2159,PN Store,1958,11/17/2023,Монгол эм импекс - Маркетинг,Protein bar 15*55g Cookies cream,1,3335.81
2160,PN Store,1958,11/17/2023,Монгол эм импекс - Маркетинг,Protein bar 15*55g Choco caramel,1,3344.55
2161,PN Store,1960,11/17/2023,Хэрэглээ,L-Glutamine 240гр,1,31266.21
2162,PN Store,1960,11/17/2023,Хэрэглээ,L-Carnitine powder 300g,1,35804.94
2163,PN Store,1960,11/17/2023,Хэрэглээ,Power Whey - Vanilla 2250g,1,117323.57
2164,PN Store,1960,11/17/2023,Хэрэглээ,Zinc 60ш,1,7543.6
2165,PN Store,1960,11/17/2023,Хэрэглээ,Hyper Mass - Chocolate 1kg,1,34281.67
2166,PN Store,1960,11/17/2023,Хэрэглээ,Power Amino,1,26874.91
2167,PN Store,1960,11/17/2023,Хэрэглээ,Omega 3 /90ш/,1,12605.89
2168,PN Store,1966,11/19/2023,Ануухай хэрэглээ,Ундаа Collagen vibe 330ml Pineapple coconut,6,13537.83
2169,PN Store,1966,11/19/2023,Ануухай хэрэглээ,Shaker 600ml /угсардаг нэмэлттэй/ таслагчтай,1,10694.08
2170,PN Store,1966,11/19/2023,Ануухай хэрэглээ,Protein wafer,14,40810.72
2171,PN Store,1966,11/19/2023,Ануухай хэрэглээ,Protein bar 15*55g Choco caramel,3,10033.65
2172,PN Store,1966,11/19/2023,Ануухай хэрэглээ,ISO Whey sample - Hazelnut 25g,4,12054.31
2173,PN Store,1966,11/19/2023,Ануухай хэрэглээ,Nitrox sample - Cranberry 17g,5,14708.51
2174,PN Store,1966,11/19/2023,Ануухай хэрэглээ,Protein bar 15*55g Cookies cream,3,10007.42
2175,PN Store,1966,11/19/2023,Ануухай хэрэглээ,Ундаа Amino 330ml Super pear,4,7476.32
2176,PN Store,1966,11/19/2023,Ануухай хэрэглээ,Ундаа Collagen vibe 330ml Passion fruit,4,10008.99
2177,PN Store,1966,11/19/2023,Ануухай хэрэглээ,Ундаа Amino 330ml Passion fruit,12,27579
2178,PN Store,1966,11/19/2023,Ануухай хэрэглээ,Protein bar 15*55g Caramel peanuts,3,9914.69
2179,PN Store,1966,11/19/2023,Ануухай хэрэглээ,Protein snap,15,31051.74
2180,PN Store,1966,11/19/2023,Ануухай хэрэглээ,ISO Whey sample - Strawberry 25g,4,11790.03
2181,PN Store,1978,11/21/2023,Байгууллагын уулзалтанд,L-Carnitine powder 300g,1,35804.94
2182,PN Store,1978,11/21/2023,Байгууллагын уулзалтанд,Power Amino,1,26874.91
2183,PN Store,1978,11/21/2023,Байгууллагын уулзалтанд,Shaker 600ml,1,5622.81
2184,PN Store,2002,11/24/2023,Сквош улсын аварга - Ивээн тэтгэлэг,Energy Gel 60g Professional Orange,12,41683.1
2185,PN Store,2002,11/24/2023,Сквош улсын аварга - Ивээн тэтгэлэг,Ундаа Amino 330ml Passion fruit,24,55158
2186,PN Store,2002,11/24/2023,Сквош улсын аварга - Ивээн тэтгэлэг,Ундаа Collagen vibe 330ml Passion fruit,24,60053.93
2187,PN Store,2002,11/24/2023,Сквош улсын аварга - Ивээн тэтгэлэг,Nitrox sample - Cranberry 17g,15,44125.53
2188,PN Store,2002,11/24/2023,Сквош улсын аварга - Ивээн тэтгэлэг,Protein bar 15*55g Cookies cream,15,50037.12
2189,PN Store,2003,11/24/2023,Хэрэглээ - Энх-Эрдэнэ,Zinc 60ш,1,7543.6
2190,PN Store,2003,11/24/2023,Хэрэглээ - Энх-Эрдэнэ,Multivitamin  90ш,1,12952.4
2191,PN Store,2003,11/24/2023,Хэрэглээ - Энх-Эрдэнэ,Vitamin C 60ш,1,11879.47
2192,PN Store,2032,11/29/2023,11-р сарын хэрэглээ,Shaker 600ml,1,5622.81
2193,PN Store,2032,11/29/2023,11-р сарын хэрэглээ,EAA Zero 350g Lemon,1,50060.89
2194,PN Store,2032,11/29/2023,11-р сарын хэрэглээ,ISO Whey 500g - Hazelnut,1,52700.27
2195,PN Store,2032,11/29/2023,11-р сарын хэрэглээ,Ундаа Amino 330ml Waikiki,10,23468.17
2196,PN Store,2032,11/29/2023,11-р сарын хэрэглээ,Ундаа Amino 330ml Passion fruit,7,16087.82
2197,PN Store,2032,11/29/2023,11-р сарын хэрэглээ,Peanut butter 400g crunchy Biotech,1,12371.53
2198,PN Store,2032,11/29/2023,11-р сарын хэрэглээ,Bedford 2,1,0
2199,PN Store,2032,11/29/2023,11-р сарын хэрэглээ,Protein chips 7*40g sour cream&onion,3,10021.63
2200,PN Store,2032,11/29/2023,11-р сарын хэрэглээ,Power Whey - Chocolate 2250g,1,105774.91
2201,PN Store,2032,11/29/2023,11-р сарын хэрэглээ,Ундаа Amino 330ml Super pear,7,13083.57
2202,PN Store,2032,11/29/2023,11-р сарын хэрэглээ,Zinc 60ш,1,7543.61
2203,PN Store,2032,11/29/2023,11-р сарын хэрэглээ,Multivitamin  90ш,2,25904.81
2204,PN Store,2032,11/29/2023,11-р сарын хэрэглээ,Protein bar 15*55g Choco caramel,15,50168.25
2205,PN Store,2033,11/29/2023,Хэрэглээ,Ундаа Amino 330ml Waikiki,2,4693.63
2206,PN Store,2033,11/29/2023,Хэрэглээ,Club mate 500мл,4,13040.72
2207,PN Store,2034,11/29/2023,Хэрэглээ,Protein bar 15*55g Caramel peanuts,2,6609.79
2208,PN Store,2034,11/29/2023,Хэрэглээ,Protein chips 7*40g sour cream&onion,1,3340.54
2209,PN Store,2034,11/29/2023,Хэрэглээ,L-Carnitine powder 300g,1,35804.94
2210,PN Store,2034,11/29/2023,Хэрэглээ,Omega 3 /90ш/,1,12605.89
2211,PN Store,2034,11/29/2023,Хэрэглээ,Protein chips 7*40g Barbeque,1,3338.85
2212,PN Store,2034,11/29/2023,Хэрэглээ,Protein bar 15*55g Cookies cream,2,6671.62
2213,PN Store,2034,11/29/2023,Хэрэглээ,Protein bar 15*55g Choco caramel,1,3344.55
2214,PN Store,2035,11/29/2023,хэрэглээ,Protein bar 15*55g Caramel peanuts,1,3304.9
2215,PN Store,2035,11/29/2023,хэрэглээ,Protein chips 7*40g sour cream&onion,1,3340.54
2216,PN Store,2035,11/29/2023,хэрэглээ,Nitrox - Blue grape 680g,1,58026.19
2217,PN Store,2035,11/29/2023,хэрэглээ,Zinc 60ш,1,7543.61
2218,PN Store,2036,11/29/2023,Дэлгүүрийн хэрэглээ,Ундаа Amino 330ml Passion fruit,24,55158.22
2219,PN Store,2036,11/29/2023,Дэлгүүрийн хэрэглээ,Club mate 500мл,20,65203.62
2220,PN Store,2036,11/29/2023,Дэлгүүрийн хэрэглээ,Ундаа Collagen vibe 330ml Mojito,24,60529.7
2221,PN Store,2049,11/30/2023,Бэлэг,Ундаа Amino 330ml Passion fruit,4,9193.04
2222,PN Store,2049,11/30/2023,Бэлэг,Ундаа Collagen vibe 330ml Passion fruit,4,10008.99
2223,PN Store,2049,11/30/2023,Бэлэг,Ундаа Amino 330ml Waikiki,4,9387.28
2224,PN Store,2049,11/30/2023,Бэлэг,Ундаа Collagen vibe 330ml Pineapple coconut,4,9025.2
2225,PN Store,2049,11/30/2023,Бэлэг,Ундаа Amino 330ml Super pear,4,7476.32
2226,PN Store,2049,11/30/2023,Бэлэг,Ундаа Collagen vibe 330ml Mojito,4,10088.28
2227,PN Store,2050,11/30/2023,Мэргэжлийн хяналт дээж,Power Amino,1,26874.97
2228,PN Store,2050,11/30/2023,Мэргэжлийн хяналт дээж,Nitrox sample - Tropical 17g,80,235195.96
2229,PN Store,2059,12/1/2023,Royal club амталгаа ,Protein wafer,3,8745.16
2230,PN Store,2059,12/1/2023,Royal club амталгаа ,Protein bar 15*55g Cookies cream,15,50034.8
2231,PN Store,2059,12/1/2023,Royal club амталгаа ,ISO Whey sample - Strawberry 25g,10,29475.08
2232,PN Store,2059,12/1/2023,Royal club амталгаа ,Nitrox sample - Blue grape 17g,7,21417.2
2233,PN Store,2059,12/1/2023,Royal club амталгаа ,Protein cream 400g White chocolate Hazelnut,1,12606.24
2234,PN Store,2059,12/1/2023,Royal club амталгаа ,Protein chips 7*40g Barbeque,2,6677.71
2235,PN Store,2059,12/1/2023,Royal club амталгаа ,Protein snap,3,6210.35
2236,PN Store,2061,12/1/2023,Хэрэглээ,Protein cream 400g Caramel,1,12504.22
2237,PN Store,2061,12/1/2023,Хэрэглээ,ISO Whey 500g - Raspberry,1,52852.94
2238,PN Store,2061,12/1/2023,Хэрэглээ,ISO Whey 500g - Banana,1,51940.84
2239,PN Store,2061,12/1/2023,Хэрэглээ,Protein cream 400g Chocolate hazelnut,1,12574.74
2240,PN Store,2062,12/1/2023,Хэрэглээ,Protein cream 400g Caramel,1,12504.22
2241,PN Store,2062,12/1/2023,Хэрэглээ,Protein cream 400g Chocolate hazelnut,1,12574.74
2242,PN Store,2062,12/1/2023,Хэрэглээ,Multivitamin  90ш,1,12952.4
2243,PN Store,2062,12/1/2023,Хэрэглээ,Oatmeal 1kg chocolate,1,28727.1
2244,PN Store,2062,12/1/2023,Хэрэглээ,MSM+ Vitamin C 150g,1,18668.2
2245,PN Store,2063,12/1/2023,Хэрэглээ,Protein bar 15*55g Choco caramel,5,16722.88
2246,PN Store,2063,12/1/2023,Хэрэглээ,Nitrox - Blue grape 680g,1,58072.29
2247,PN Store,2063,12/1/2023,Хэрэглээ,Oatmeal 1kg chocolate,1,28727.1
2248,PN Store,2063,12/1/2023,Хэрэглээ,ISO Whey 500g - Raspberry,1,52852.94
2249,PN Store,2063,12/1/2023,Хэрэглээ,ISO Whey 500g - Hazelnut,1,52700.27
2250,PN Store,2063,12/1/2023,Хэрэглээ,L-Carnitine shot,1,3019.49
2251,PN Store,2063,12/1/2023,Хэрэглээ,Shaker 600ml /угсардаг нэмэлттэй/ таслагчтай,1,13828.17
2252,PN Store,2063,12/1/2023,Хэрэглээ,Protein wafer,1,2915.05
2253,PN Store,2064,12/1/2023,Хэрэглээ,Protein wafer,1,2915.05
2254,PN Store,2064,12/1/2023,Хэрэглээ,Tomato soup 30g,1,2600.03
2255,PN Store,2064,12/1/2023,Хэрэглээ,Protein cream 400g Chocolate hazelnut,1,12574.74
2256,PN Store,2064,12/1/2023,Хэрэглээ,MSM+ Vitamin C 150g,1,18668.2
2257,PN Store,2064,12/1/2023,Хэрэглээ,Cheese soup 30g,1,2600.12
2258,PN Store,2064,12/1/2023,Хэрэглээ,Oatmeal 1kg chocolate,2,57454.19
2259,PN Store,2064,12/1/2023,Хэрэглээ,Energy Gel 60g Professional Lemon,1,3480.8
2260,PN Store,2064,12/1/2023,Хэрэглээ,Peanut butter 400g crunchy Biotech,1,12371.53
2261,PN Store,2064,12/1/2023,Хэрэглээ,Shaker 600ml,1,5622.81
2262,PN Store,2064,12/1/2023,Хэрэглээ,Hyper mass sample 65g vanilla,1,1569.99
2263,PN Store,2064,12/1/2023,Хэрэглээ,Protein bar 15*55g Choco caramel,1,3344.58
2264,PN Store,2065,12/1/2023,Хэрэглээ,Oatmeal 1kg apple&banana,1,28726.88
2265,PN Store,2065,12/1/2023,Хэрэглээ,Protein chips 7*40g Barbeque,1,3338.86
2266,PN Store,2065,12/1/2023,Хэрэглээ,Protein snap,4,8280.47
2267,PN Store,2065,12/1/2023,Хэрэглээ,Protein bar 15*55g Caramel peanuts,2,6602.7
2268,PN Store,2065,12/1/2023,Хэрэглээ,Oatmeal 1kg chocolate,1,28727.1
2269,PN Store,2065,12/1/2023,Хэрэглээ,Protein bar 15*55g Choco caramel,13,43479.48
2270,PN Store,2065,12/1/2023,Хэрэглээ,Protein cream 400g Chocolate hazelnut,1,12574.74
2271,PN Store,2065,12/1/2023,Хэрэглээ,Protein wafer,3,8745.16
2272,PN Store,2066,12/1/2023,Хэрэглээ,Hyper Mass - Caramel cappuchino 1kg,1,0
2273,PN Store,2066,12/1/2023,Хэрэглээ,Hyper Mass - Vanilla 1kg,1,31233
2274,PN Store,2075,12/4/2023,VIBE LOTTA 7 GYM BARTER ,Ундаа Collagen vibe 330ml Pineapple coconut,261,588894.27
2275,PN Store,2075,12/4/2023,VIBE LOTTA 7 GYM BARTER ,Ундаа Amino 330ml Super pear,120,224289.72
2276,PN Store,2075,12/4/2023,VIBE LOTTA 7 GYM BARTER ,Ундаа Collagen vibe 330ml Passion fruit,168,420377.49
2277,PN Store,2075,12/4/2023,VIBE LOTTA 7 GYM BARTER ,Ундаа Amino 330ml Passion fruit,120,275791.12
2278,PN Store,2075,12/4/2023,VIBE LOTTA 7 GYM BARTER ,Ундаа Collagen vibe 330ml Mojito,144,363178.17
2279,PN Store,2076,12/4/2023,VIBE LOTTA 7 GYM Азтан бэлэг ,Ундаа Amino 330ml Super pear,21,39250.7
2280,PN Store,2076,12/4/2023,VIBE LOTTA 7 GYM Азтан бэлэг ,Energy Gel 60g Peach,21,73270.73
2281,PN Store,2076,12/4/2023,VIBE LOTTA 7 GYM Азтан бэлэг ,Ундаа Amino 330ml Waikiki,21,49283.23
2282,PN Store,2076,12/4/2023,VIBE LOTTA 7 GYM Азтан бэлэг ,Protein cream 400g Chocolate hazelnut,5,62873.72
2283,PN Store,2076,12/4/2023,VIBE LOTTA 7 GYM Азтан бэлэг ,Protein cream 400g White chocolate Hazelnut,16,201699.86
2284,PN Store,2076,12/4/2023,VIBE LOTTA 7 GYM Азтан бэлэг ,Protein snap,21,43472.48
2285,PN Store,2076,12/4/2023,VIBE LOTTA 7 GYM Азтан бэлэг ,Protein bar 15*55g Cookies cream,21,70048.72
2286,PN Store,2076,12/4/2023,VIBE LOTTA 7 GYM Азтан бэлэг ,Protein wafer,21,61216.1
2287,PN Store,2087,12/5/2023,12 сар хэрэглээ ,ISO Whey 500g - Strawberry,1,47921.74
2288,PN Store,2087,12/5/2023,12 сар хэрэглээ ,EAA Zero 350g Lemon,1,50060.89
2289,PN Store,2087,12/5/2023,12 сар хэрэглээ ,EAA Zero 350g blue grape,1,50182.16
2290,PN Store,2087,12/5/2023,12 сар хэрэглээ ,Oatmeal 1kg apple&banana,1,28726.88
2291,PN Store,2087,12/5/2023,12 сар хэрэглээ ,Protein cream 400g Chocolate hazelnut,1,12574.74
2292,PN Store,2087,12/5/2023,12 сар хэрэглээ ,MSM+ Vitamin C 150g,1,18668.2
2293,PN Store,2087,12/5/2023,12 сар хэрэглээ ,Arthro forte 340g blackcurrent,1,0
2294,PN Store,2087,12/5/2023,12 сар хэрэглээ ,L-Carnitine shot,20,60389.81
2295,PN Store,2087,12/5/2023,12 сар хэрэглээ ,Oatmeal 1kg chocolate,1,28727.1
2296,PN Store,2087,12/5/2023,12 сар хэрэглээ ,L-Glutamine 240гр,1,31266.21
2297,PN Store,2087,12/5/2023,12 сар хэрэглээ ,Energy Gel 60g Professional Lemon,12,41769.62
2298,PN Store,2087,12/5/2023,12 сар хэрэглээ ,Protein wafer,12,34980.63
2299,PN Store,2087,12/5/2023,12 сар хэрэглээ ,Omega 3 /90ш/,1,12605.96
2300,PN Store,2087,12/5/2023,12 сар хэрэглээ ,Shaker 600ml,2,11245.62
2301,PN Store,2108,12/7/2023,12 сар хэрэглээ Учралтай хамт ,Protein bar 15*55g Choco caramel,7,23412.03
2302,PN Store,2108,12/7/2023,12 сар хэрэглээ Учралтай хамт ,Protein cream 400g Caramel,1,12504.22
2303,PN Store,2108,12/7/2023,12 сар хэрэглээ Учралтай хамт ,Shaker 600ml /угсардаг нэмэлттэй/ таслагчтай,1,13828.17
2304,PN Store,2108,12/7/2023,12 сар хэрэглээ Учралтай хамт ,Protein bar 15*55g Caramel peanuts,1,3301.35
2305,PN Store,2108,12/7/2023,12 сар хэрэглээ Учралтай хамт ,L-Glutamine 240гр,1,31266.21
2306,PN Store,2108,12/7/2023,12 сар хэрэглээ Учралтай хамт ,Hyper Mass - Vanilla 1kg,2,62466.01
2307,PN Store,2108,12/7/2023,12 сар хэрэглээ Учралтай хамт ,Protein cream 400g peanut butter smooth,2,25150.09
2308,PN Store,2108,12/7/2023,12 сар хэрэглээ Учралтай хамт ,Cheese soup 30g,3,7800.35
2309,PN Store,2108,12/7/2023,12 сар хэрэглээ Учралтай хамт ,Protein chips 7*40g sour cream&onion,1,3340.55
2310,PN Store,2108,12/7/2023,12 сар хэрэглээ Учралтай хамт ,ISO Whey 500g - Cookies,1,55932.23
2311,PN Store,2108,12/7/2023,12 сар хэрэглээ Учралтай хамт ,Power Amino,4,107499.87
2312,PN Store,2108,12/7/2023,12 сар хэрэглээ Учралтай хамт ,Multivitamin  90ш,1,12952.4
2313,PN Store,2108,12/7/2023,12 сар хэрэглээ Учралтай хамт ,ISO Whey 500g - Hazelnut,2,105400.53
2314,PN Store,2108,12/7/2023,12 сар хэрэглээ Учралтай хамт ,ISO Whey 500g - Vanilla,5,239477.67
2315,PN Store,2108,12/7/2023,12 сар хэрэглээ Учралтай хамт ,Vitamin C 60ш,1,11879.47
2316,PN Store,2108,12/7/2023,12 сар хэрэглээ Учралтай хамт ,Nitrox - Blue grape 680g,1,58072.29
2317,PN Store,2108,12/7/2023,12 сар хэрэглээ Учралтай хамт ,Ундаа Collagen vibe 330ml Passion fruit,1,2502.25
2318,PN Store,2108,12/7/2023,12 сар хэрэглээ Учралтай хамт ,ISO Whey 500g - Banana,4,207763.36
2319,PN Store,2108,12/7/2023,12 сар хэрэглээ Учралтай хамт ,Protein bar 15*55g Cookies cream,4,13342.61
2320,PN Store,2115,12/8/2023,Bathuyag LEAGUE 12р сарын хэрэглээ,Protein snap,10,20701.18
2321,PN Store,2115,12/8/2023,Bathuyag LEAGUE 12р сарын хэрэглээ,Ундаа Collagen vibe 330ml Passion fruit,5,12511.23
2322,PN Store,2115,12/8/2023,Bathuyag LEAGUE 12р сарын хэрэглээ,Protein wafer,1,2915.05
2323,PN Store,2115,12/8/2023,Bathuyag LEAGUE 12р сарын хэрэглээ,Protein bar 15*55g Cookies cream,5,16678.27
2324,PN Store,2115,12/8/2023,Bathuyag LEAGUE 12р сарын хэрэглээ,Ундаа Collagen vibe 330ml Pineapple coconut,10,22563
2325,PN Store,2115,12/8/2023,Bathuyag LEAGUE 12р сарын хэрэглээ,Ундаа Collagen vibe 330ml Mojito,25,63051.77
2326,PN Store,2115,12/8/2023,Bathuyag LEAGUE 12р сарын хэрэглээ,Omega 3 /90ш/,1,12605.96
2327,PN Store,2115,12/8/2023,Bathuyag LEAGUE 12р сарын хэрэглээ,Protein bar 15*55g Choco caramel,4,13378.3
2328,PN Store,2116,12/8/2023,12-р сарын хэрэглээ,ISO Whey 500g - Raspberry,2,105705.89
2329,PN Store,2116,12/8/2023,12-р сарын хэрэглээ,Zinc 60ш,1,7543.6
2330,PN Store,2116,12/8/2023,12-р сарын хэрэглээ,Multivitamin  90ш,1,12952.4
2331,PN Store,2116,12/8/2023,12-р сарын хэрэглээ,Omega 3 /90ш/,1,12605.96
2332,PN Store,2117,12/8/2023,Хэрэглээ,Protein bar 15*55g Cookies cream,4,13342.61
2333,PN Store,2117,12/8/2023,Хэрэглээ,Protein bar 15*55g Choco caramel,4,13378.3
2334,PN Store,2117,12/8/2023,Хэрэглээ,Protein chips 7*40g Barbeque,2,6677.71
2335,PN Store,2117,12/8/2023,Хэрэглээ,Protein wafer,4,11660.21
2336,PN Store,2117,12/8/2023,Хэрэглээ,Protein snap,4,8280.47
2337,PN Store,2117,12/8/2023,Хэрэглээ,Protein bar 15*55g Caramel peanuts,4,13205.39
2338,PN Store,2117,12/8/2023,Хэрэглээ,Protein chips 7*40g sour cream&onion,2,6681.09
2339,PN Store,2117,12/8/2023,Хэрэглээ,Protein cream 400g White chocolate Hazelnut,2,25212.48
2340,PN Store,2118,12/8/2023,Хэрэглээ,MSM+ Vitamin C 150g,1,18668.2
2341,PN Store,2118,12/8/2023,Хэрэглээ,Omega 3 /90ш/,2,25211.92
