,Кредит,Дебет,"сар, өдөр", Дүн 
238,110101 - Үндсэн данс /417035100/,870901 - Баримтаар нотлогдохгүй байгаа зардал,4/28/2023 0:00," 149,050.00 "
239,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,4/28/2023 0:00, 200.00 
240,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,4/28/2023 0:00, 100.00 
241,110101 - Үндсэн данс /417035100/,870901 - Баримтаар нотлогдохгүй байгаа зардал,4/28/2023 0:00," 131,000.00 "
242,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,4/28/2023 0:00, 200.00 
243,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,4/28/2023 0:00, 100.00 
244,110101 - Үндсэн данс /417035100/,870901 - Баримтаар нотлогдохгүй байгаа зардал,4/28/2023 0:00," 397,500.00 "
245,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,4/28/2023 0:00, 200.00 
246,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,4/28/2023 0:00, 100.00 
247,110101 - Үндсэн данс /417035100/,310201 - Цалингийн өглөг,4/28/2023 0:00," 427,196.00 "
248,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,4/28/2023 0:00, 200.00 
249,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,4/28/2023 0:00, 100.00 
250,110101 - Үндсэн данс /417035100/,310201 - Цалингийн өглөг,4/28/2023 0:00," 183,075.00 "
251,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,4/28/2023 0:00, 100.00 
252,110101 - Үндсэн данс /417035100/,310201 - Цалингийн өглөг,4/28/2023 0:00," 504,955.76 "
253,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,4/28/2023 0:00, 200.00 
254,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,4/28/2023 0:00, 100.00 
255,110101 - Үндсэн данс /417035100/,120101 - Дансны авлага,4/28/2023 0:00," 1,833,450.00 "
256,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,4/28/2023 0:00, 200.00 
257,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,4/28/2023 0:00, 100.00 
258,110101 - Үндсэн данс /417035100/,870901 - Баримтаар нотлогдохгүй байгаа зардал,4/30/2023 0:00," 100,000.00 "
259,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,4/30/2023 0:00, 100.00 
260,110101 - Үндсэн данс /417035100/,310501 - НДШ - ийн өглөг,4/30/2023 0:00," 6,588,839.94 "
261,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,4/30/2023 0:00, 100.00 
262,110101 - Үндсэн данс /417035100/,120101 - Дансны авлага,4/30/2023 0:00," 200,000.00 "
263,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,4/30/2023 0:00, 200.00 
264,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,4/30/2023 0:00, 100.00 
265,110101 - Үндсэн данс /417035100/,870901 - Баримтаар нотлогдохгүй байгаа зардал,4/30/2023 0:00," 100,000.00 "
266,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,4/30/2023 0:00, 100.00 
267,110101 - Үндсэн данс /417035100/,120101 - Дансны авлага,4/30/2023 0:00," 250,000.00 "
268,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,4/30/2023 0:00, 100.00 
269,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,4/30/2023 0:00," 1,000.00 "
270,110101 - Үндсэн данс /417035100/,"700301 - Албан татвар, төлбөр, хураамжийн зардал",4/30/2023 0:00," 3,368.47 "
271,110101 - Үндсэн данс /417035100/,120601 - Ажиллагчдаас авах авлага,5/2/2023 0:00," 680,000.00 "
272,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,5/2/2023 0:00, 100.00 
273,110101 - Үндсэн данс /417035100/,120604 - Цалингийн урьдчилгаа,5/2/2023 0:00," 200,000.00 "
274,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,5/2/2023 0:00, 100.00 
275,110101 - Үндсэн данс /417035100/,880101 - Ханшийн зөрүүний бодит гарз,5/5/2023 0:00," 228,808.24 "
276,110101 - Үндсэн данс /417035100/,120604 - Цалингийн урьдчилгаа,5/5/2023 0:00," 3,000,000.00 "
277,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,5/5/2023 0:00, 100.00 
278,110101 - Үндсэн данс /417035100/,120101 - Дансны авлага,5/5/2023 0:00," 2,600,000.00 "
279,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,5/5/2023 0:00, 200.00 
280,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,5/5/2023 0:00, 100.00 
281,110101 - Үндсэн данс /417035100/,120601 - Ажиллагчдаас авах авлага,5/5/2023 0:00," 250,000.00 "
282,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,5/5/2023 0:00, 100.00 
283,110101 - Үндсэн данс /417035100/,120201 - НӨАТ - ын авлага,5/5/2023 0:00," 2,000.00 "
284,110101 - Үндсэн данс /417035100/,702101 - Хангамжын материалын зардал,5/5/2023 0:00," 20,000.00 "
285,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,5/5/2023 0:00, 200.00 
286,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,5/5/2023 0:00, 100.00 
287,110101 - Үндсэн данс /417035100/,120601 - Ажиллагчдаас авах авлага,5/5/2023 0:00," 500,000.00 "
288,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,5/5/2023 0:00, 100.00 
289,110101 - Үндсэн данс /417035100/,870901 - Баримтаар нотлогдохгүй байгаа зардал,5/5/2023 0:00," 160,000.00 "
290,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,5/5/2023 0:00, 200.00 
291,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,5/5/2023 0:00, 100.00 
292,110101 - Үндсэн данс /417035100/,711401 - Түрээсийн зардал,5/5/2023 0:00," 6,909,090.91 "
293,110101 - Үндсэн данс /417035100/,120201 - НӨАТ - ын авлага,5/5/2023 0:00," 690,909.09 "
294,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,5/5/2023 0:00, 400.00 
295,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,5/5/2023 0:00, 100.00 
296,110101 - Үндсэн данс /417035100/,701802 - Масло тосны зардал,5/5/2023 0:00," 168,000.00 "
297,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,5/5/2023 0:00, 200.00 
298,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,5/5/2023 0:00, 100.00 
299,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,5/8/2023 0:00," 5,000.00 "
300,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,5/8/2023 0:00," 60,000.00 "
301,110101 - Үндсэн данс /417035100/,340104 - Бусад урт хугацаат өр төлбөр,5/25/2023 0:00," 3,150,864.38 "
302,110101 - Үндсэн данс /417035100/,702201 - Хүүгийн зардал,5/25/2023 0:00," 204,794.52 "
303,110101 - Үндсэн данс /417035100/,340104 - Бусад урт хугацаат өр төлбөр,5/25/2023 0:00," 358,950.00 "
304,110101 - Үндсэн данс /417035100/,340104 - Бусад урт хугацаат өр төлбөр,5/25/2023 0:00," 2,879,074.51 "
305,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,5/31/2023 0:00," 1,000.00 "
306,110101 - Үндсэн данс /417035100/,"700301 - Албан татвар, төлбөр, хураамжийн зардал",5/31/2023 0:00, 810.42 
307,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,6/23/2023 0:00," 50,000.00 "
308,110101 - Үндсэн данс /417035100/,340104 - Бусад урт хугацаат өр төлбөр,6/25/2023 0:00," 1,008,540.69 "
309,110101 - Үндсэн данс /417035100/,702201 - Хүүгийн зардал,6/25/2023 0:00," 195,342.46 "
310,110101 - Үндсэн данс /417035100/,340104 - Бусад урт хугацаат өр төлбөр,6/25/2023 0:00," 262,035.00 "
311,110101 - Үндсэн данс /417035100/,340104 - Бусад урт хугацаат өр төлбөр,6/26/2023 0:00," 145,100.00 "
312,110101 - Үндсэн данс /417035100/,340104 - Бусад урт хугацаат өр төлбөр,6/26/2023 0:00," 3,300,000.00 "
313,110101 - Үндсэн данс /417035100/,340104 - Бусад урт хугацаат өр төлбөр,6/26/2023 0:00," 1,673,213.20 "
314,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,6/30/2023 0:00," 1,000.00 "
315,110101 - Үндсэн данс /417035100/,"700301 - Албан татвар, төлбөр, хураамжийн зардал",6/30/2023 0:00, 781.01 
316,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,7/6/2023 0:00," 30,000.00 "
317,110101 - Үндсэн данс /417035100/,120101 - Дансны авлага,7/6/2023 0:00," 1,831,100.00 "
318,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,7/6/2023 0:00," 120,000.00 "
319,110101 - Үндсэн данс /417035100/,340104 - Бусад урт хугацаат өр төлбөр,7/25/2023 0:00," 6,388,888.86 "
320,110101 - Үндсэн данс /417035100/,702201 - Хүүгийн зардал,7/25/2023 0:00," 173,708.39 "
321,110101 - Үндсэн данс /417035100/,340104 - Бусад урт хугацаат өр төлбөр,7/25/2023 0:00," 640,213.65 "
322,110101 - Үндсэн данс /417035100/,702201 - Хүүгийн зардал,7/25/2023 0:00," 458,082.19 "
323,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,7/25/2023 0:00," 594,000.00 "
324,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,7/31/2023 0:00," 1,000.00 "
325,110101 - Үндсэн данс /417035100/,"700301 - Албан татвар, төлбөр, хураамжийн зардал",7/31/2023 0:00, 274.66 
326,110101 - Үндсэн данс /417035100/,340104 - Бусад урт хугацаат өр төлбөр,8/25/2023 0:00," 362,860.93 "
327,110101 - Үндсэн данс /417035100/,702201 - Хүүгийн зардал,8/25/2023 0:00," 735,434.91 "
328,110101 - Үндсэн данс /417035100/,340104 - Бусад урт хугацаат өр төлбөр,8/25/2023 0:00," 6,284,565.64 "
329,110101 - Үндсэн данс /417035100/,340104 - Бусад урт хугацаат өр төлбөр,8/25/2023 0:00," 104,323.25 "
330,110101 - Үндсэн данс /417035100/,702201 - Хүүгийн зардал,8/25/2023 0:00," 163,626.75 "
331,110101 - Үндсэн данс /417035100/,702201 - Хүүгийн зардал,8/25/2023 0:00," 1,716,962.03 "
332,110101 - Үндсэн данс /417035100/,702201 - Хүүгийн зардал,8/25/2023 0:00," 8,381.96 "
333,110101 - Үндсэн данс /417035100/,702201 - Хүүгийн зардал,8/26/2023 0:00," 208,800.00 "
334,110101 - Үндсэн данс /417035100/,702201 - Хүүгийн зардал,8/27/2023 0:00," 126,900.00 "
335,110101 - Үндсэн данс /417035100/,702201 - Хүүгийн зардал,8/28/2023 0:00," 2,106,364.22 "
336,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,8/31/2023 0:00," 1,000.00 "
337,110101 - Үндсэн данс /417035100/,"700301 - Албан татвар, төлбөр, хураамжийн зардал",8/31/2023 0:00, 319.22 
338,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,9/1/2023 0:00," 4,000.00 "
339,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,9/1/2023 0:00," 4,000.00 "
340,110101 - Үндсэн данс /417035100/,120101 - Дансны авлага,9/1/2023 0:00," 1,831,100.00 "
341,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,9/1/2023 0:00," 30,000.00 "
342,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,9/22/2023 0:00," 4,000.00 "
343,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,9/22/2023 0:00," 4,000.00 "
344,110101 - Үндсэн данс /417035100/,120101 - Дансны авлага,9/22/2023 0:00," 1,831,100.00 "
345,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,9/22/2023 0:00," 30,000.00 "
346,110101 - Үндсэн данс /417035100/,340104 - Бусад урт хугацаат өр төлбөр,9/25/2023 0:00," 6,388,888.89 "
347,110101 - Үндсэн данс /417035100/,702201 - Хүүгийн зардал,9/25/2023 0:00," 146,506.84 "
348,110101 - Үндсэн данс /417035100/,340104 - Бусад урт хугацаат өр төлбөр,9/25/2023 0:00," 369,640.96 "
349,110101 - Үндсэн данс /417035100/,702201 - Хүүгийн зардал,9/25/2023 0:00," 728,654.88 "
350,110101 - Үндсэн данс /417035100/,702201 - Хүүгийн зардал,9/25/2023 0:00," 3,228,756.16 "
351,110101 - Үндсэн данс /417035100/,702701 - Банкны шимтгэлийн зардал,9/30/2023 0:00," 1,000.00 "
